"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"288","national","Karnataka govt took ₹250-crore bribe in commission scam: BJP","The BJP has claimed that the Congress government in Karnataka received a ₹250-crore bribe for awarding tenders to ten ineligible contractors for a government project. The Karnataka Slum Development Board project was aimed at building 50,000 houses at a cost of ₹2,500 crore under the Pradhan Mantri Awas Yojana. The BJP has demanded a CBI probe into the alleged scam. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516894484406_323.jpg?resize=400px:*","https://www.thenewsminute.com/article/congress-got-kickbacks-rs-2500-cr-commission-scam-alleges-karnataka-bjp-75292?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"289","national","Mobile internet service suspended on Republic Day eve in J&K","As part of the security drill, internet services on mobile phones have been suspended by the authorities in Jammu and Kashmir on the eve of Republic Day. Though internet services are suspended on Republic Day and Independence Day in the state every year, it is the first time such services are being suspended a day before.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516895997854_168.jpg?resize=400px:*","https://www.indiatoday.in/india/story/kashmir-internet-services-snapped-on-the-eve-of-republic-day-for-the-first-time-1154329-2018-01-25?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"290","national","Mobile Dental Hospital launched in Telangana","Telangana Health Minister C Laxma Reddy on Thursday launched a Mobile Dental Hospital vehicle as a part of the social dental service programme. The vehicle has two dental operation theatres, the minister said. ""Two doctors, personnel, equipment, and drugs will be available...It will be very useful in remote villages as it will provide awareness on dental issues,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516941389757_839.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/mobile-dental-hospital-launched-in-telangana201801260717370004/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"291","national","Tharoor denies he was caught with pistol at airport","Congress leader and MP Shashi Tharoor on Thursday denied reports that he was caught carrying a pistol at the Jaipur airport. Reports quoting airport security sources said someone misheard Tharoor saying that he was waiting for his sister as waiting for his pistol. The individual then informed the security after which Tharoor was questioned and the confusion cleared. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516893204177_157.jpg?resize=400px:*","https://twitter.com/ShashiTharoor/status/956537734872510465?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"292","national","Freedom fighter, snake bite healer among 2018 Padma awardees","The Centre on Thursday announced the 2018 Padma Shri recipients, including 99-year-old freedom fighter Sudhanshu Biswas who runs schools and orphanages for the poor. Lakshmikutty, a Kerala woman who can prepare 500 herbal medicines and specialises in healing snake bites, has also been honoured. Rajagopalan, who developed a method to construct roads using plastic waste, has also been felicitated.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516955152593_124.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/farm-labourer-to-tribal-artist-unsung-heroes-in-padma-shri-awards-list/story-XpoowrrtgSNPMmIpvXg9ON.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"293","national","Woman slams journo over viral photo of caste discrimination","A woman has slammed a journalist who tweeted about ""caste/class discrimination"" using a photograph of her and her baby occupying seats in the Delhi Metro while their nanny sat on the floor. After facing criticism over the viral photo, the woman claimed that the nanny had told the journalist that she was comfortable and chose to sit on the floor.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516890024923_536.jpg?resize=400px:*","https://twitter.com/cynical_kshitij/status/955866773185638400?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"294","national","It is my dream that all vehicles run on green fuel: Gadkari","Union Transport Minister Nitin Gadkari has said it is his dream that all vehicles in the country run on environment-friendly fuels like Ethanol and CNG. Adding that in places like Brazil one can fill a fuel tank with 100% diesel or ethanol, he said, ""if this happens in Uttar Pradesh, its economy will be changed"". ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516900318615_488.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/gadkari-wants-to-make-every-vehicle-eco-friendly201801251927590002/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"295","national","3 die as overspeeding bus collides with lorry in Andhra","Three people were killed and at least 10 others were severely injured after an overspeeding private bus collided with a lorry near Andhra Pradesh's Nellore district on Thursday. The driver was drowsy and lost control of the vehicle, which had 50 passengers on board, reports said. The injured were rescued by local residents and are being treated at two hospitals. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516893176063_910.jpg?resize=400px:*","https://www.thenewsminute.com/article/overspeeding-bus-hits-lorry-andhra-3-killed-10-critical-75341?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vvjqbxsa-2"
"296","national","Karni Sena gives roses to people to boycott Padmaavat in UP","Rajput group Karni Sena activists in Uttar Pradesh's capital Lucknow on Thursday presented roses to people and requested them to not watch the movie 'Padmaavat'. Outside a cinema hall, the activists also offered to reimburse the amount spent on tickets to people who have already purchased them. This comes amid violent protests across the country over the film's release. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516869409736_212.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/in-lucknow-karni-sena-adopts-gandhigiri201801251342350001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"297","national","Rajputs can never think of attacking school bus: Karni Sena","Denying any role in attacking a school bus in Gurugram over the row on 'Padmaavat', Karni Sena's spokesperson Vijendra Singh said, ""Rajputs can never even think of attacking a school bus."" Singh added, ""This is a plot being created by politicians, who wish to weaken our peaceful protest."" He further said Rajputs can never engage in violence with the innocent.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516875368558_255.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2018/jan/25/padmaavat-row-karni-sena-denies-role-in-gurugram-school-bus-attack-1763201.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"298","national","BJP leader who wanted Deepika beheaded under house arrest","BJP leader Suraj Pal Amu, who had offered a ₹10-crore reward to anyone who would behead Padmaavat's director Sanjay Leela Bhansali and actress Deepika Padukone, has been put under ""house arrest"" in Gurugram. Haryana DGP BS Sandhu said, ""He was not allowed to go to...MG Road (Gurugram)."" Amu had planned to go there to request people not to watch 'Padmaavat'.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516882714776_783.jpg?resize=400px:*","https://twitter.com/ANI/status/956493985857486849?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"299","national","18 arrested for Gurugram school bus attack in Padmaavat row","Eighteen people were arrested for attacking a school bus full of students in Gurugram on Wednesday over the row on the film 'Padmaavat'. The accused will be brought to Sohna Court later today. Rajput organisation Karni Sena was earlier being blamed for the attack, where stones were pelted at the school bus, but the organisation has denied these claims.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516873267556_756.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/padmaavat-protests-live-multiplex-body-says-won-t-screen-movie-in-four-states/story-1QAYDAplOZOS7pSoMn6rdN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"300","national","PM Modi has 56-inch chest for Muslims, not Rajputs: Owaisi","Criticising the government over the violent protests against 'Padmaavat', AIMIM President and MP Asaduddin Owaisi on Wednesday said PM Narendra Modi's ""56-inch chest"" was only for the Muslims and not for the Rajputs. Alleging that the BJP was helping groups like Karni Sena become mainstream parties, Owaisi said there is no rule of law in the country. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516884887918_119.jpg?resize=400px:*","https://www.indiatoday.in/india/story/narendra-modi-s-56-inch-chest-only-for-muslims-not-rajputs-says-owaisi-1153933-2018-01-25?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"301","national","I requested Tesla, but their first choice was China: Gadkari","Talking about Tesla's decision to set up its first electric car factory outside the US in China, Transport Minister Nitin Gadkari has said, ""I requested them... but their first point was China."" Gadkari added that if Tesla is ready to come, India will offer it land. He highlighted that currently, Tesla doesn't have any proposal to come to India.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516883438947_951.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2018-01-24/tesla-still-welcome-in-india-after-musk-picks-china-for-factory?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"302","national","Can't remain silent anymore: Delhi CM on school bus attack","Condemning the attack on a school bus ferrying children by protesters demanding a ban on Padmaavat's release, Delhi Chief Minister Arvind Kejriwal said that people cannot afford to remain silent anymore. Questioning which religion preaches violence against children, Kejriwal said people involved in the attack should be given punishment ""harsher than the punishment Lord Rama had given to Ravana"". ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516887397879_666.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/muslims-dalits-done-they-are-entering-our-homes-targeting-1153924-2018-01-25?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"303","national","Engineering students to study vedas under new syllabus","The All India Council for Technical Education (AICTE) on Wednesday said that engineering students will study vedas, puranas, and yoga under the revised curriculum from the next academic session. The modified course will also focus on Indian philosophical, linguistic and artistic traditions, officials said. Universities have been asked to update the curriculum every year, they added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516893817253_698.jpg?resize=400px:*","https://www.hindustantimes.com/education/engineering-students-to-study-vedas-puranas-yoga/story-vp8VSc1Ajqi8SQJYbbnUoK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"304","national","NITI Aayog credits 'name, shame' plan for better biz ranking","NITI Aayog CEO Amitabh Kant has said some states have improved in terms of ease of doing business after being ranked very low on an index, crediting this to the ""name and shame"" system. Kant said, ""When we started ranking states on ease of doing business...the states that were ranked lower in first year, they started improving later.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516888394272_225.jpg?resize=400px:*","http://www.newindianexpress.com/business/2018/jan/24/name-and-shame-has-helped-improve-states-business-rankings-niti-aayog-ceo-amitabh-kant-1762808.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"305","national","Delhi CM Kejriwal's car denied entry to L-G house: AAP","The Aam Aadmi Party has alleged that Delhi CM Arvind Kejriwal's car was not allowed inside the official residence of Lieutenant-Governor Anil Baijal on Wednesday. The CM had visited Raj Niwas to attend a function but was asked to alight and walk to the premises, party officials claimed. Delhi Police, however, said the step was taken due to space constraint.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516872483224_621.jpg?resize=400px:*","http://www.timesnownews.com/india/article/arvind-kejriwal-aam-aadmi-party-chief-minister-of-delhi-india-raj-niwas-republic-day-manish-sisodia-ram-niwas-goel-anil-baijal/192274?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"306","national","Life convict given leave by Madras HC to try for baby","The Madras High Court has granted a prisoner serving a life sentence in Palayamkottai Central jail to go on a two-week leave for the ""purpose of procreation"". The court observed that the prisoner could be given leave under provisions for 'extraordinary reasons'. The state government had earlier opposed the convict's leave stating that the rules don't allow such requests.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516875792098_969.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/tn-prisoner-serving-life-sentence-gets-two-week-leave-to-procreate/story-tKkV2nNLnVj3EOSYRuFTLJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"307","national","Implement law on disability rights in 3 months: SC to states","The Supreme Court on Thursday directed the states and union territories to implement the Rights of Persons with Disabilities Act, 2016, within three months. The apex court was hearing a plea seeking direction to the central government and states to implement the provisions of the 2016 Act. Last year, the court had asked the states to ""scrupulously"" follow the act.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516877148410_536.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/sc-asks-states-to-implement-act-on-rights-of-persons-with-disabilities/story-PF6pieEsKDMXrfxLOrUUOP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"308","national","Girl may attempt suicide attack on R-Day, warns J&K cops","Jammu and Kashmir Police has issued an alert that a Pune-based 18-year-old girl, may attempt a suicide attack on Republic Day in the state. A police communication has stated that the girl is currently in the valley. The officials have been directed to ensure frisking of all women as the identity of the suspect is unknown.\n","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516871675182_828.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/suicide-bomber-at-republic-day-parade-kashmir-police-issue-alert-against-pune-girl/story-mndkqeqT6KyEmusD89AvRK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"309","national","Ground-to-air security cover in Delhi ahead of R-Day","Delhi has been brought under a ground-to-air security cover ahead of the Republic Day celebrations and the visit of ten ASEAN leaders for a high-profile summit, according to police officials. Paramilitary and NSG commandos were deployed in the national capital along with Delhi Police for security. Leaves of police personnel have also been cancelled, the officials added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516874916203_574.jpg?resize=400px:*","https://www.hindustantimes.com/delhi-news/ground-to-air-security-cover-in-delhi-ahead-of-republic-day-celebrations/story-Fmv4BS52r7czuviupEnjyH.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"310","national","BJP leader calls TV anchor 'Baby' during debate on Padmaavat","Haryana BJP leader Suraj Pal Amu on Wednesday called a female news anchor ""Baby"" during a live TV debate on the protests against 'Padmaavat'. The anchor then warned him against using such a reference and asked him to apologise. However, Amu, who was appearing as a Karni Sena supporter in the debate, refused to apologise and told her, ""Behave yourself!"" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516876647997_832.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/suraj-pal-amu-refuses-to-apologise-for-calling-news-anchor-baby201801251537060001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"311","national","Man tries to self-immolate outside theatre showing Padmaavat","A man tried to self-immolate outside a theatre in Varanasi screening the film 'Padmaavat'. The man has been detained by the police. Several people have also staged protests outside malls and theatres in Uttar Pradesh's capital Lucknow. A police officer said an alert has been sounded in the state and the district police chiefs have been asked to remain vigilant.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516871458084_345.jpg?resize=400px:*","http://www.ibtimes.co.in/padmaavat-row-karni-sena-attacks-school-buses-gurugram-security-deploys-uttarakhand-758174?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"312","national","Standup comedian asked to vacate house over political views","Comedian Kunal Kamra has revealed in a Facebook post that he was asked by his landlady in Mumbai to move out of her house due to ""political issues"". He shared a conversation he had with her on WhatsApp wherein she gave him a one-month notice. In his post, Kamra wrote there are consequences to making fun of people in power. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516875046083_319.jpg?resize=400px:*","https://www.thenewsminute.com/article/no-work-and-no-house-stand-comedian-kunal-kamra-doing-political-comedy-75343?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"313","national","Cop keeps wickets as boy plays cricket on Srinagar street","A picture of a boy playing cricket with a policeman, in the role of a wicket-keeper on a street in Srinagar, has surfaced online. In the picture, the riot shield of the policeman can be seen being used as wickets. Reacting to the picture, a user wrote, ""It is not just a pic but it presents millions of messages.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516884281642_218.jpg?resize=400px:*","http://www.timesnownews.com/the-buzz/article/jammu-and-kashmir-srinagar-jamia-masjid-kashmiri-boy-cricket-policeman-security-forces-facebook/192303?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"314","national","Flyer held for smuggling steroids, gold worth ₹69L in Delhi","A passenger has been arrested at the Delhi airport for allegedly trying to smuggle gold and steroids worth over ₹69 lakh into the country, according to an official statement issued today. The accused was intercepted after his arrival from Bangkok by an Air India flight on Tuesday, the statement added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516876800065_579.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/man-held-for-smuggling-gold-steroids-worth-rs-69-lakh-at-delhi-airport/story-8VawXl2HvI1SXgSGG9YpTL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"315","national","Activists launch website to report medical negligence","A group of activists on Wednesday launched a website that allows people across the country to report medical negligence and malpractices. The activists aim to compile testimonials on patient rights violations and present it to policymakers. Currently, people with such complaints can either approach consumer forums or state medical councils, where reportedly cases since 2000 are pending.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516885418741_220.jpg?resize=400px:*","https://www.hindustantimes.com/mumbai-news/patients-can-now-complain-about-issues-malpractices-online/story-pQKqGACMPRiC4xxsi4qLkN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"316","national","NGT asks K'taka to submit plan to solve Bellandur lake fires","Days after Bengaluru's Bellandur lake caught fire, the National Green Tribunal asked the Karnataka government to submit timelines with regard to the treatment of the water body. The green court directed the government to give stepwise timelines for removing silt, for cleaning up the lake and to upgrade sewage treatment plants (STPs) by January 29. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516877299561_391.jpg?resize=400px:*","https://www.thenewsminute.com/article/bellandur-lake-fire-ngt-directs-k-taka-submit-timelines-treat-lake-jan-29-75331?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"317","national","Delhi HC seeks doctors' stand on digging out woman's corpse","The Delhi High Court has sought the legal opinion of doctors' boards on digging out a woman's corpse to investigate the cause of her death, around four months after its burial. This comes after the deceased's family alleged foul play in her death. However, doctors said the exercise would be futile as the body must have decomposed by this time. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/25/olcxmixh-2-1516878459374.jpg?resize=400px:*","https://www.indiatoday.in/mail-today/story/kin-doubt-woman-s-cause-of-death-move-high-court-to-dig-out-her-body-1153765-2018-01-25?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"318","national","IIT student alleges rape by IAF officer promising marriage","An IIT Kanpur student has accused an Indian Air Force officer of raping her on multiple occasions after promising to marry her. The girl has claimed that the two came in contact through Facebook a year ago, and the officer proposed her a few months back, following which he started visiting her in her hostel, where he raped her.  ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516880422543_641.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/iit-k-student-alleges-rape-by-iaf-officer-promising-marriage/story-NmNw5slsLg4aY3DSbvHZuI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"319","national","Men dig tunnel to steal petrol, exposed after blast in Delhi","An explosion took place in a tunnel allegedly dug up by thieves to steal oil from an underground Indian Oil Corporation Limited (IOCL) pipeline in Delhi's Dwarka. Police reached the spot with bomb and dog squads after locals informed them about the explosion. Police have arrested one person who confessed to stealing natural oil from the pipeline.  ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516874620011_367.jpg?resize=400px:*","https://www.hindustantimes.com/delhi-news/thieves-dig-tunnel-to-steal-petrol-from-indian-oil-pipeline-exposed-after-blast/story-chgq8eXeA8vlXrKPiiTF7J.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"320","national","Chandigarh man sentenced to 8 years in jail for robbing ₹100","A local court in Chandigarh on Wednesday sentenced a man to 8 years in jail for robbing an auto rickshaw driver of ₹100. In the FIR, the auto rickshaw driver had accused the convict along with two juveniles of threatening him and taking his wallet which contained ₹100, when he asked them to pay the fare for their ride. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516870781581_514.jpg?resize=400px:*","https://www.hindustantimes.com/punjab/chandigarh-man-gets-8-year-for-robbing-rs-100/story-YUjEpFqYvmevzXyfsAEosL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"321","national","Two dead, 300 shops gutted in fire at market in West Bengal","A fire broke out on January 22 in Gora Bazar market in West Bengal's Dum Dum, resulting in the death of two workers and reportedly destroying over 300 shops. Twenty fire tenders were rushed to the spot and fire was doused after eleven hours. Although officials haven't given any cause for the fire, reports said shopkeepers suspect a cylinder explosion. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516881746847_201.jpg?resize=400px:*","https://www.thequint.com/news/india/fire-at-gora-bazar-dum-dum-cantonment?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"322","national","Tanzanian woman found dead at Delhi apartment","A 36-year-old Tanzanian woman was reportedly found dead at her rented apartment in Delhi's Mehrauli on Wednesday. She had come to the country around a month ago, police said. The woman's body was discovered after the locals informed the police about not getting any response from her despite repeated attempts. Her body has been sent for postmortem, police added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516890059600_688.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/african-national-found-dead-at-her-rented-apartment-1152806-2018-01-24?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","7eolsnct-2"
"323","national","Rahul blames BJP for school bus attack over 'Padmaavat'","Condemning the Gurugram school bus attack by a mob protesting against 'Padmaavat', Congress President Rahul Gandhi blamed BJP for using ""hatred and violence"", adding that it's ""setting our entire country on fire"". ""There will never be a cause big enough to justify violence against children,"" Rahul tweeted. The bus was attacked on Wednesday reportedly by Rajput group Karni Sena.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516851573024_987.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/padmaavat-rahul-condemns-bjp-over-gurugram-school-bus-attack201801250118390001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"324","national","Karni Sena mistakenly sets fire to own activist's car in MP","Karni Sena activists on Wednesday unknowingly set fire to their fellow activist's car to protest against the release of the film 'Padmaavat' in Madhya Pradesh's capital Bhopal. Police detained six people in connection with the incident. However, several activists gathered outside the police station demanding the police to not register a case as the car owner wasn't pressing any charges.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516863247240_529.jpg?resize=400px:*","https://www.indiatoday.in/india/story/karni-sena-men-unknowingly-set-fire-to-fellow-activist-s-car-in-bhopal-to-protest-padmaavat-release-1153685-2018-01-24?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"325","national","IndiGo cannot have Delhi's T1 exclusively: SpiceJet to HC","SpiceJet on Wednesday told Delhi High Court that Delhi airport's Terminal 1 should not be given exclusively to IndiGo because this would be anti-competitive. IndiGo, however, said it cannot give up its option of staying fully in T1. It has challenged a previous court order upholding DIAL's decision to partially shift operations of IndiGo, GoAir, Spicejet from T1 to T2. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516867646011_847.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/indigo-cannot-have-t-1-exclusively-spicejet-tells-hc-1153538-2018-01-24?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"326","national","Had no role in Lalu's conviction: Bihar CM Nitish Kumar","Stating that the 5-year jail term awarded to RJD chief Lalu Prasad Yadav was a ""judicial matter"", Bihar CM Nitish Kumar on Wednesday said he had no role in the conviction. This comes after Lalu's son Tejashwi alleged that Kumar had conspired against his father. Lalu has been convicted in three of the six fodder scam cases lodged against him.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516810110509_396.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/fodder-scam-nitish-distances-himself-from-lalus-conviction201801241655420001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"327","national","Stop embarrassing India: CPI (M) to PM Modi on Davos speech ","Referring to PM Narendra Modi's speech at the World Economic Forum, Communist Party of India (Marxist) has said he should stop embarrassing the country. The party shared a poster on PM Modi's claims in his speech that 600 crore Indians voted him to power in the 2014 general elections, alongside the 2011 Census which recorded a population of 121 crore.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516807861541_410.jpg?resize=400px:*","https://twitter.com/cpimspeak/status/956095076698021888?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fwww.outlookindia.com%2Fwebsite%2Fstory%2Fstop-embarrassing-the-country-cpim-tells-modi-after-his-6-billion-bjp-voters-fau%2F307308&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"328","national","Did you get back black money from Switzerland? Rahul asks PM","After Prime Minister Narendra Modi's return from Switzerland, Congress President Rahul Gandhi on Wednesday tweeted, ""Youth in India were wondering if you got any (black money) back with you in your plane"". The recovery of black money from global tax havens, including Switzerland, was one of the promises made by the BJP during the 2014 Lok Sabha elections.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516801856596_795.jpg?resize=400px:*","https://twitter.com/OfficeOfRG/status/956146286226386945?s=17&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"329","national","Technical courses syllabus revamped to meet industry demands","The All India Council for Technical Education (AICTE) has revamped the curriculum for engineering and other technical courses to meet industry demands. The credits required for theory have been reduced from 220 to 160, out of which 14 credits have been made mandatory for summer internships. It'll be mandatory for students to intern for 2-3 months, AICTE Chairman said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516867566189_661.jpg?resize=400px:*","https://www.hindustantimes.com/education/aicte-revamps-curriculum-for-engineering-technical-courses/story-MJwIH7hccF1XHHLNsYI8DI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
"330","national","15,000 students set record for 1.46 crore Surya Namaskars ","Around 15,000 students at institutes run by Nashik Shikshan Prasarak Mandal in Maharashtra have created a record by achieving the target of completing 1,45,95,786 Surya Namaskars within a year. The record was registered by the World Amazing Records and Wonder Book of Records at the 'Surya Namaskar-Ek Avishkar' event. The students started performing the Surya Namaskar on February 3, 2017.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516861163651_665.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/15k-students-set-record-for-1.46-cr-surya-namaskars-in-a-year-1153454-2018-01-24?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ukccqaur-1"
