"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"83","entertainment","Franco removed from Vanity Fair cover over sexual harassment","Hollywood actor James Franco was digitally removed from the cover of Vanity Fair's Annual Hollywood Issue over sexual harassment allegations against him, confirmed the magazine's spokesperson. Franco was originally positioned between Michael Shannon and Harrison Ford on the cover. The actor has been accused of sexually exploitative behaviour by five women. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517025097336_835.jpg?resize=400px:*","https://www.hindustantimes.com/hollywood/james-franco-digitally-removed-from-vanity-fair-cover-after-sexual-harassment-allegations/story-jvNRFu0m3vYpBv6rireXVN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"84","entertainment","Actor Manoj Joshi conferred with Padma Shri","Film and television actor Manoj Joshi was conferred with the Padma Shri on Thursday. The actor is known for featuring in films like 'Hungama', 'Hulchul', 'Bhool Bhulaiyaa' and 'Phir Hera Pheri'. ""It feels good when the nation bestows such a big honour upon you,"" the actor said in a statement.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516954933636_246.jpg?resize=400px:*","http://www.timesnownews.com/entertainment/news/bollywood-news/article/manoj-joshi-padma-shree-padma-vibhushan-ilaiyaraaja/192527?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"85","entertainment","Karni Sena to make film Leela Ki Leela on Bhansali's mother","The Chittorgarh unit of Rajput organisation Karni Sena has claimed it will produce a film titled 'Leela Ki Leela' based on Sanjay Leela Bhansali's mother Leela Bhansali. The unit's district president said work on it will be started within a fortnight. ""Bhansali has insulted our mother Padmavati, but we'll ensure he feels proud of the movie we'll make,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516947691536_160.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/news/karni-sena-produce-film-based-sanjay-leela-bhansalis-mother-title-it-leela-ki-leela-396550?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"86","entertainment","'Padmaavat' becomes Ranveer's highest opening day grosser","With earnings of ₹19 crore on the first day, 'Padmaavat' has become actor Ranveer Singh's highest opening day grosser. The film earned an additional ₹5 crore from limited preview screenings on Wednesday. Earlier, the Multiplex Association of India had said the film would not be screened in Rajasthan, Madhya Pradesh, Gujarat and Goa owing to protests against it.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517031041173_851.jpg?resize=400px:*","http://www.bollywoodhungama.com/news/box-office-special-features/box-office-padmaavat-becomes-ranveer-singhs-highest-opening-day-grosser/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"87","entertainment","I don't have the DNA for it: Oprah on US presidential run","Dismissing speculations that she would be running against US President Donald Trump in the 2020 presidential elections, TV show host Oprah Winfrey said that she does not have the DNA for it. She added that running for presidency is not something that interests her. Earlier, Trump said that he would beat Oprah if she chooses to run for the post.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516896539545_163.jpg?resize=400px:*","https://www.theguardian.com/tv-and-radio/2018/jan/25/oprah-winfrey-president-dna-instyle?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"88","entertainment","Tom Cruise announces title of new 'Mission: Impossible' film","The title of the sixth 'Mission: Impossible' film is 'Mission: Impossible- Fallout', announced the film's actor Tom Cruise. He also shared the first look of the film, in which he can be seen hanging from a helicopter. Directed by Christopher McQuarrie, it will also star Alec Baldwin and Henry Cavill among others and is scheduled to release on July 27.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516949842167_533.jpg?resize=400px:*","https://www.instagram.com/p/BeX5g1vDHZi/?taken-by=tomcruise&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"89","entertainment","50 Cent says he forgot he had 700 Bitcoins now worth $8 mn","American rapper 50 Cent, who has earned nearly $8 million in Bitcoin, has admitted he forgot about earning 700 Bitcoins in 2014 via sales of his album 'Animal Ambition'. The 700 Bitcoins were worth just $462,000 in 2014. In 2015, 50 Cent had filed for bankruptcy after declaring debts of $36 million and assets of less than $20 million.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516976578230_778.jpg?resize=400px:*","http://www.dailymail.co.uk/tvshowbiz/article-5305147/50-Cent-earned-millions-taking-Bitcoin-2014-album.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"90","entertainment","Recreated version of Gazab Ka Hai Din from Dil Juunglee out","The recreated version of the song 'Gazab Ka Hai Din' from Taapsee Pannu and Saqib Saleem starrer 'Dil Juunglee' has been released. The new version has been composed by Tanishk Bagchi, with vocals by Jubin Nautiyal and Prakriti Kakar. Directed by Aleya Sen, 'Dil Juunglee' is scheduled to release on February 16.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517034701693_167.jpg?resize=400px:*","https://www.youtube.com/watch?v=d2p2Lh9AbSY&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"91","entertainment","Fans bathe SRK's poster with milk on 1 year of 'Raees'","A video shows fans of actor Shah Rukh Khan worshipping and bathing the poster of his film 'Raees' with milk as the film completed one year of release on Thursday. They also put a garland on the poster and worshipped it with incense sticks. The fans can also be seen breaking coconuts in front of the poster.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516947169980_577.jpg?resize=400px:*","http://www.ibtimes.co.in/raees-hits-1-crazy-fans-bathe-shah-rukh-khans-poster-milk-758286?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"92","entertainment","I am not into one-upmanship: Ranveer Singh on 'Padmaavat'","Speaking about getting the maximum attention for his role of 'Alauddin Khilji' in 'Padmaavat', Ranveer Singh said, ""I'm not into one-upmanship at all."" ""I have done a two-hero film, I have done an ensemble film. I'm not into all this at all,"" he added. Ranveer further said, ""It's a very collaborative process. You are only as good as your co-actor.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517030153467_599.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/reviews/ranveer-singh-getting-maximum-attention-padmaavat-i-am-not-one-upmanship-396606?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"93","entertainment","Video shows Tom Cruise breaking his ankle during stunt scene","A video shows Hollywood actor Tom Cruise breaking his ankle while shooting a stunt for the upcoming film 'Mission: Impossible- Fallout'. The footage was shown on 'The Graham Norton Show' where the film's cast made an appearance to promote the film. ""Here is why Tom Cruise gets paid the big bucks,"" Graham Norton said jokingly after the video was played.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/27jan/inshorts_image_1517036431612_903.jpg?resize=400px:*","https://www.youtube.com/watch?time_continue=243&v=iNT-tPrz4OM&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"94","entertainment","Release date of Hrithik Roshan's 'Super 30' postponed","The release date of Hrithik Roshan starrer 'Super 30' has been postponed to January 25, 2019. The Vikas Bahl directorial was earlier scheduled to release on November 23. 'Super 30' is a biopic on mathematician Anand Kumar, who is credited with starting an educational initiative in Bihar to prepare thirty meritorious but financially-challenged students for the IIT entrance examination.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516964531987_794.jpg?resize=400px:*","https://www.koimoi.com/bollywood-news/super-30-postponed-hrithik-roshan-not-release-2-years/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"95","entertainment","Padmaavat should be sent as India's entry to Oscars: Shabana","Actress Shabana Azmi has said the film 'Padmaavat' should be sent as India's official entry to Oscars next year. ""My heart was filled with pride while watching 'Padmaavat'. It is a film for every Indian. I was completely drawn in by the storytelling,"" she added. Shabana further said the film is spectacular and spell-binding. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516969311639_472.jpg?resize=400px:*","http://www.bollywoodhungama.com/news/bollywood/padmaavat-protesters-protesting-javed-akhtar-shabana-azmi-watch-bhansalis-controversial-film/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"96","entertainment","Sara Ali Khan to star in Hrithik's 'Super 30': Reports","According to reports, Saif Ali Khan's daughter Sara Ali Khan will be starring as the lead actress in Hrithik Roshan's upcoming film 'Super 30'. Hrithik has reportedly approached the film's director Vikas Bahl regarding Sara's casting and the talks have been initiated. The film, which is a biopic on mathematician Anand Kumar, is scheduled to release on January 25, 2019.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516966281436_564.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/news/super-30-will-sara-ali-khan-be-female-lead-hrithik-roshans-film-396579?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"97","entertainment","No point in staying silent on sexual harassment: Rajkummar ","Actor Rajkummar Rao, while talking about sexual harassment, said, ""There's no point in staying silent."" He added, ""It's very important (for women) to just put (their experience) out there for the world to take notice."" Rajkummar further said this is the only way that people like Hollywood film producer Harvey Weinstein, who was accused of sexual harassment, would get scared.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516892689277_128.jpg?resize=400px:*","https://www.hindustantimes.com/bollywood/rajkummar-rao-on-sexual-assault-and-harassment-women-must-speak-out-to-change-society/story-dbym1K2wEgMNkGl8c58iHK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"98","entertainment","Priyanka asked to pay tax for gifts like ₹40L watch: Report","As per reports, Income-tax Appellate Tribunal (ITAT) has asked actress Priyanka Chopra to include a ₹40 lakh watch and a ₹27 lakh Toyota Prius car she received as gifts as her taxable income. Priyanka had reportedly shown the watch and car as gifts by companies. The ITAT order is said to cover four years from the financial year 2006-07 onwards.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516889693230_451.jpg?resize=400px:*","http://www.ibtimes.co.in/trouble-priyanka-chopra-actress-shows-luxury-watch-sedan-car-gifts-itat-orders-pay-tax-758199?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"99","entertainment","My dream role is that of an army officer: Ranveer Singh","Ranveer Singh has said his dream role is that of an army officer. He added that he's waiting for somebody to offer him an inspirational film that will make him emotional. ""It will be my tribute to the men in uniform who stare down enemies and death every single day. It will be an honour for me,"" Ranveer further said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516944421756_227.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/news/happy-republic-day-ranveer-singh-dream-role-revealed-and-it-not-what-you-thought-396562?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"100","entertainment","Vanity Fair trolled for photoshopping extra hand on Winfrey","Vanity Fair magazine has been trolled by Twitter users for photoshopping an extra hand on Oprah Winfrey in a photo featured as part of its cover story. ""Listen Oprah might have three hands,"" wrote a user while another user tweeted, ""Everyone knows Oprah has three hands."" ""'Ole Three-Hands Oprah'. That's what her friends call her,"" read another comment.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516960785006_167.jpg?resize=400px:*","http://www.ibtimes.co.in/oprah-winfrey-has-3-hands-reese-witherspoon-has-extra-leg-least-vanity-fair-thinks-so-758301?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"101","entertainment","Film based on player's retirement poem nominated for Oscar","'Dear Basketball', an animated version of five-time NBA champion Kobe Bryant's retirement poem, has been nominated for an Academy Award for 'Best Animated Short Film'. The short film, narrated by Kobe Bryant himself, features illustrations showing Bryant through his career, and has music by Oscar-winning composer John Williams. ""What?? This is beyond the realm of imagination,"" tweeted Bryant.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516974702241_105.jpg?resize=400px:*","https://www.youtube.com/watch?v=vA3Pqne28PE&feature=youtu.be&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"102","entertainment","Rajput group announces ₹51 lakh bounty for Bhansali's head","Rajput group All India Brajmandal Kshatriya Rajput Mahasabha has announced a bounty of ₹51 lakh for anyone who would chop off filmmaker Sanjay Leela Bhansali's head over the row on 'Padmaavat'. ""We shall teach a lesson to politicians who are silent on the issue and are not supporting the agitation,"" said the group's Vice-President Diwakar Singh.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516958119364_227.jpg?resize=400px:*","https://www.hindustantimes.com/bollywood/padmaavat-row-fringe-group-now-puts-rs-51-lakh-bounty-on-sanjay-leela-bhansali-s-head/story-xK0BKQtAnWstO76IaGCjSP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"103","entertainment","Release date of Sonam, Anil's first film together announced ","The release date of 'Ek Ladki Ko Dekha To Aisa Laga', which will star Sonam Kapoor and her father Anil Kapoor together for the first time, has been announced as October 12. The film will also star Juhi Chawla and Rajkummar Rao. It will be co-produced by Vidhu Vinod Chopra and also mark the directorial debut of Shelly Chopra Dhar.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516936230439_148.jpg?resize=400px:*","https://www.hindustantimes.com/bollywood/ek-ladki-ko-dekha-to-aisa-laga-anil-sonam-kapoor-s-first-film-together-to-release-on-october-12/story-WGoE65a05myLq4rT6SglUO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"104","entertainment","Chutzpah if film isn't released despite SC's order: Vishal","Filmmaker Vishal Bhardwaj has said it is chutzpah if a film is not released despite the Supreme Court's order that the film should be released. ""What's been happening for four years now is chutzpah,"" he added. The filmmaker was invited as a speaker to the ongoing Jaipur Literature Festival 2018.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/26jan/inshorts_image_1516970375906_963.jpg?resize=400px:*","https://www.hindustantimes.com/books/vishal-bhardwaj-when-they-strangle-us-we-will-scream-this-is-the-time-for-screaming/story-5EwkRPxT6B5xZLn7pRIrvJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xn4ki9es-1"
"105","entertainment","Facebook page live-streams 'Padmaavat' from a movie theatre","A Facebook page called 'Jaaton Ka Adda' live streamed Sanjay Leela Bhansali's film 'Padmaavat' from a movie theatre screening the film. Over 15,000 people had shared the link and the video on Facebook received over 3.5 lakh views by the afternoon of the film's release. Meanwhile, protests against the film's screening were led by Karni Sena in several cities.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516876891349_606.jpg?resize=400px:*","https://www.indiatoday.in/movies/bollywood/story/padmaavat-full-movie-leaked-live-stream-1153917-2018-01-25?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"106","entertainment","'Padmaavat' gets milder censor rating in Pakistan than India","Sanjay Leela Bhansali's film 'Padmaavat' has been cleared with a U certificate and no cuts by Pakistan's Censor Board, as compared to the U/A certification it had received from India's Censor Board. Mobashir Hasan, the Chairman of Pakistan's Censor Board, took to his Twitter to announce the certification of the film and said it is ""suitable for public exhibition"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516864027264_562.jpg?resize=400px:*","http://www.bollywoodhungama.com/news/bollywood/padmaavat-gets-smooth-clearance-pakistan-certification-board-without-cuts/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"107","entertainment","Priyanka, Jim starrer A Kid Like Jake premieres at Sundance","The upcoming Hollywood film 'A Kid Like Jake', which stars Jim Parsons, Claire Danes, Octavia Spencer and Priyanka Chopra, has premiered at the 2018 Sundance Film Festival. Priyanka has featured in a supporting role in the film. It is based on a young couple and their son Jake, who does not conform to a specific gender.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516874132361_182.jpg?resize=400px:*","https://www.hindustantimes.com/hollywood/a-kid-like-jake-priyanka-chopra-s-second-hollywood-film-premiered-at-sundance-first-reactions-are-ecstatic/story-uWGagohGDJgKvIr5wqQ37M.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"108","entertainment","Making a sequel for 'Hindi Medium', says film's co-producer","Dinesh Vijan, the co-producer of the 2017 film 'Hindi Medium', has confirmed that a sequel will be made for the film while adding, ""This kind of film deserves one."" Vijan said, ""We are very excited about it. We need to be very responsible for it because now the film is everybody's."" He further said, ""It's important to do franchisable films."" \n","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516891061814_939.jpg?resize=400px:*","http://www.timesnownews.com/entertainment/news/bollywood-news/article/hindi-medium-sequel-scripting-done-announcement-on-star-cast-to-follow-soon/192153?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"109","entertainment","18 arrested for Gurugram school bus attack in Padmaavat row","Eighteen people were arrested for attacking a school bus full of students in Gurugram on Wednesday over the row on the film 'Padmaavat'. The accused will be brought to Sohna Court later today. Rajput organisation Karni Sena was earlier being blamed for the attack, where stones were pelted at the school bus, but the organisation has denied these claims.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516873267556_756.jpg?resize=400px:*","https://www.hindustantimes.com/india-news/padmaavat-protests-live-multiplex-body-says-won-t-screen-movie-in-four-states/story-1QAYDAplOZOS7pSoMn6rdN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"110","entertainment","Karni Sena gives roses to people to boycott Padmaavat in UP","Rajput group Karni Sena activists in Uttar Pradesh's capital Lucknow on Thursday presented roses to people and requested them to not watch the movie 'Padmaavat'. Outside a cinema hall, the activists also offered to reimburse the amount spent on tickets to people who have already purchased them. This comes amid violent protests across the country over the film's release. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516869409736_212.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/in-lucknow-karni-sena-adopts-gandhigiri201801251342350001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"111","entertainment","50 Cent earned 700 Bitcoins in 2014, now worth almost $8 mn","American rapper 50 Cent earned 700 Bitcoins in 2014 through the sales of his album 'Animal Ambition', which are now worth around $8 million. He had offered his audience an option to pay for the album in Bitcoin and didn't use the cryptocurrency for several years. At the time of the album's launch, one Bitcoin was priced at around $662.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516863841975_787.jpg?resize=400px:*","https://techcrunch.com/2018/01/24/50-cent-bitcoin-millionaire-album-sales/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"112","entertainment","'World's smallest fly' named after Arnold Schwarzenegger","US-based scientist Brian Brown has discovered a new fly species in the Brazilian Amazon, which he named 'Megapropodiphora arnoldi' due to its enlarged forelegs. ""As soon as I saw those bulging legs, I knew I had to name this one after Arnold,"" said Brown. Brown also claimed his discovery as the world's smallest fly having 0.395 mm of body length.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516872170124_225.jpg?resize=400px:*","https://phys.org/news/2018-01-big-armed-species-arnold-schwarzenegger.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"113","entertainment","BJP leader who wanted Deepika beheaded under house arrest","BJP leader Suraj Pal Amu, who had offered a ₹10-crore reward to anyone who would behead Padmaavat's director Sanjay Leela Bhansali and actress Deepika Padukone, has been put under ""house arrest"" in Gurugram. Haryana DGP BS Sandhu said, ""He was not allowed to go to...MG Road (Gurugram)."" Amu had planned to go there to request people not to watch 'Padmaavat'.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516882714776_783.jpg?resize=400px:*","https://twitter.com/ANI/status/956493985857486849?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"114","entertainment","Rajputs can never think of attacking school bus: Karni Sena","Denying any role in attacking a school bus in Gurugram over the row on 'Padmaavat', Karni Sena's spokesperson Vijendra Singh said, ""Rajputs can never even think of attacking a school bus."" Singh added, ""This is a plot being created by politicians, who wish to weaken our peaceful protest."" He further said Rajputs can never engage in violence with the innocent.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516875368558_255.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2018/jan/25/padmaavat-row-karni-sena-denies-role-in-gurugram-school-bus-attack-1763201.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"115","entertainment","Karni Sena mistakenly sets fire to own activist's car in MP","Karni Sena activists on Wednesday unknowingly set fire to their fellow activist's car to protest against the release of the film 'Padmaavat' in Madhya Pradesh's capital Bhopal. Police detained six people in connection with the incident. However, several activists gathered outside the police station demanding the police to not register a case as the car owner wasn't pressing any charges.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516863247240_529.jpg?resize=400px:*","https://www.indiatoday.in/india/story/karni-sena-men-unknowingly-set-fire-to-fellow-activist-s-car-in-bhopal-to-protest-padmaavat-release-1153685-2018-01-24?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"116","entertainment","Padmaavat's Jauhar scene my most challenging moment: Deepika","Actress Deepika Padukone has said the Jauhar scene in the film 'Padmaavat' is by far her most special and challenging moment as an actor. ""Woh ek aisa pal tha, jo shayad phir kabhi nahi hoga,"" she added. Deepika further said, ""It was truly special shooting that scene over a couple of days.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516859192329_245.jpg?resize=400px:*","https://www.hindustantimes.com/bollywood/padmaavat-jauhar-scene-by-far-my-most-special-challenging-says-deepika-padukone/story-Bye2aegrA8EwvSd9sPbO3N.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"117","entertainment","Schools in Udaipur directed to not perform on song 'Ghoomar'","An administrative official in Rajasthan's Udaipur has directed district education officers to make sure there is no performance on Padmaavat's song 'Ghoomar' at schools and colleges' Republic Day programmes. ""It is just an alert notification sent to district education officers so that any untoward incident does not occur,"" Udaipur District Collector said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/25/liwuygyf-1-1516881425061.jpg?resize=400px:*","https://www.hindustantimes.com/jaipur/rajasthan-circular-to-not-perform-on-ghoomar-song-in-padmaavat-issued-to-schools/story-wrcGjk4pS3zOfQNU5fJcuN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"118","entertainment","Bhansali, Kashyap's mobile numbers leaked by trolls on FB","Several trolls have shared what they claim to be phone numbers of filmmakers Sanjay Leela Bhansali and Anurag Kashyap on Facebook. They further asked people not to abuse the filmmakers by calling them while adding that people are wise enough themselves. The political affiliations of the trolls could not be ascertained but some of their earlier posts reportedly opposed 'Padmaavat'.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516881716884_181.jpg?resize=400px:*","http://www.ibtimes.co.in/disgusting-right-wing-trolls-leak-padmaavat-director-sanjay-leela-bhansalis-phone-number-harass-758214?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"119","entertainment","Johar served notice over pan masala ad on reality show","Delhi's Health Department has issued a show-cause notice to Karan Johar's Dharma Productions, distributors and the owners of a private TV network for allegedly promoting tobacco through a pan masala ad on a reality show. The notice asks the concerned parties to appear before them within ten days. They might face imprisonment for a minimum of five years on non-cooperation.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516883707531_472.jpg?resize=400px:*","http://www.bollywoodhungama.com/news/bollywood/karan-johar-lands-legal-soup-allegedly-violating-law-airing-tobacco-advertisement/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"120","entertainment","Not engaged to Ranveer: Deepika on rumours of engagement","Denying reports that she got engaged to rumoured boyfriend Ranveer Singh in January during their vacation in the Maldives, Deepika Padukone said, ""I wasn't engaged."" She said this on the Neha Dhupia-hosted talk show 'BFFs with Vogue'. Deepika's sister, Anisha Padukone, who appeared on the show with her, jokingly added, ""She has been engaged successively for the last four years.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516880930597_876.jpg?resize=400px:*","https://www.pinkvilla.com/entertainment/news/deepika-padukone-reacts-reports-engagement-ranveer-singh-396458?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"121","entertainment","YouTuber posts suicide prevention video after criticism","YouTuber Logan Paul, who was slammed for posting a video allegedly showing a suicide victim's body, has now posted a video on suicide prevention. Paul also pledged $1 million to various suicide prevention organisations. Earlier, YouTube criticised Paul for posting the suicide victim's video saying that suicide is not a joke and should never be a driving force for views.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516857842494_431.jpg?resize=400px:*","https://www.engadget.com/2018/01/24/logan-paul-youtube-video-suicide-prevention/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"122","entertainment","Release date of Tiger's 'Student of The Year 2' announced","The release date of Tiger Shroff starrer 'Student of The Year 2' has been announced as November 23. The film will also star two new actresses, whose names will be announced next month. A sequel to the 2012 film 'Student of The Year', the film will be directed by Punit Malhotra and produced by Karan Johar.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/25/lrzddij6-2-1516861272485.jpg?resize=400px:*","https://www.hindustantimes.com/bollywood/tiger-shroff-gets-a-release-date-for-student-of-the-year-2-november-23/story-huezcN4AUULQb0dW37Q7oJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"123","entertainment","Standup comedian asked to vacate house over political views","Comedian Kunal Kamra has revealed in a Facebook post that he was asked by his landlady in Mumbai to move out of her house due to ""political issues"". He shared a conversation he had with her on WhatsApp wherein she gave him a one-month notice. In his post, Kamra wrote there are consequences to making fun of people in power. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516875046083_319.jpg?resize=400px:*","https://www.thenewsminute.com/article/no-work-and-no-house-stand-comedian-kunal-kamra-doing-political-comedy-75343?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
"124","entertainment","Ram Gopal Varma booked before 'God, Sex, and Truth' release","The Hyderabad Police has booked filmmaker Ram Gopal Varma a day before the release of his film 'God, Sex, and Truth' over charges of obscenity. The complaint, filed by a social activist, alleged that Varma had posted obscene material on social media. The filmmaker has also been booked for making personal comments against the activist for opposing the film.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516890481898_633.jpg?resize=400px:*","https://www.thenewsminute.com/article/ram-gopal-verma-booked-obscenity-day-gst-release-75365?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","liwuygyf-1"
